movie_title,year,genre,combined_rating,total_popularity
life in the country,1943,"Comedy,Musical",5.7,57
life is a long quiet river (la vie est un long fleuve tranquille),1988,Comedy,8.0,1
life is beautiful,1979,Drama,6.5,200
life is beautiful (la vita è bella),1997,Comedy,2.0,88
life is beautiful (la vita è bella),1997,Drama,2.0,88
life is beautiful (la vita è bella),1997,Romance,2.0,88
life is beautiful (la vita è bella),1997,War,2.0,88
life is dead,2012,Horror,6.2,20
life is like a cucumber,1990,"Biography,Documentary",6.1,44
life is lovely,2017,"Comedy,Drama",7.4,2324
life is peachy,2010,"Drama,Fantasy,Romance",5.6,107
life ki aisi ki taisi,2017,Comedy,6.6,18
"life less ordinary, a",1997,Romance,10.0,8
"life less ordinary, a",1997,Thriller,10.0,8
life of a beijing policeman,1950,"Drama,History",7.3,220
life of a mountain: a year on scafell pike,2014,Documentary,6.4,36
"life of david gale, the",2003,Crime,10.0,8
"life of david gale, the",2003,Drama,10.0,8
"life of david gale, the",2003,Thriller,10.0,8
"life of emile zola, the",1937,Drama,6.0,1
life on bitcoin,2014,"Documentary,News",7.8,37
life on the hortobagy,1937,Drama,6.5,74
life on the ledge,2005,Comedy,7.5,74
life or death,1954,"Drama,Thriller",7.4,375
life or something like it,2002,Comedy,4.0,2
life or something like it,2002,Romance,4.0,2
life partners,2014,Comedy,6.0,1
life partners,2014,Romance,6.0,1
life room,2009,Horror,4.1,54
life show,2002,Drama,7.0,286
life stinks,1991,Comedy,3.0,2
life stories,2006,\N,3.2,18
life train,2024,Documentary,6.8,40
life with alex,2011,"Biography,Documentary,History",8.9,14
life without hope 2,2023,Action,6.9,68
life without principle,2011,"Crime,Drama",6.9,2850
life's a bitch,2023,"Comedy,Drama",6.4,108
life's speed bump,2006,"Comedy,Drama,Romance",6.6,3374
"life, animated",2016,"Comedy,Documentary,Drama",7.4,6251
"life, death and mini-golf",2004,"Comedy,Drama,Music",5.9,79
"life, love and loss",2009,Drama,7.2,5
life-line,2000,\N,5.9,12
life.less,2011,"Drama,Family",7.1,11
life: amidral,2018,Drama,9.2,96
"lifeguard, the",2013,Comedy,4.0,2
"lifeguard, the",2013,Drama,4.0,2
lifeless,2012,\N,6.7,7
lift force,2024,"Documentary,War",8.9,64
lift to hell,2013,"Drama,Horror,Mystery",4.6,92
lifted,2006,Animation,8.0,1
lifted,2006,Comedy,8.0,1
lifted,2006,Sci-Fi,8.0,1
light blast,2020,Comedy,7.4,25
light needs,2023,Documentary,5.9,8
light years (gandahar),1988,Adventure,10.0,1
light years (gandahar),1988,Animation,10.0,1
light years (gandahar),1988,Fantasy,10.0,1
light years (gandahar),1988,Sci-Fi,10.0,1
lighthouse,1991,Drama,3.2,31
lightnin',1925,"Comedy,Drama,Romance",5.9,174
lightning,2013,"Documentary,Drama",6.7,14
lightning in a bottle,2004,Documentary,8.0,1
lightning jack,1994,Comedy,10.0,4
lightning jack,1994,Western,10.0,4
lights in the dusk (laitakaupungin valot),2006,Crime,7.0,1
lights in the dusk (laitakaupungin valot),2006,Drama,7.0,1
lights of old santa fe,1944,Western,6.0,255
lights out,2016,Horror,6.0,2
lights over montgomery county,2023,Horror,4.9,68
lightyear,2022,"Action,Adventure,Animation",6.1,129969
lignes de vie,1992,\N,4.0,9
ligones,2017,Comedy,3.1,57
liian iso keikka,1986,"Comedy,Crime",5.8,323
like,2019,Drama,7.2,19
like a french film,2016,Drama,6.1,37
like a friend,2020,"Comedy,Drama",7.0,28
like a virgin,2006,"Comedy,Sport",6.6,430
like aani subscribe,2024,Mystery,7.4,6158
like an old house,2017,Drama,7.4,60
like arrows,2018,Drama,6.4,655
like crazy,2011,Drama,8.0,2
like crazy,2011,Romance,8.0,2
"like father, like son",1985,"Comedy,Drama",6.2,176
"like father, like son",1987,Comedy,3.0,3
"like father, like son",2009,"Documentary,Music",8.6,13
like for likes,2016,"Comedy,Romance",6.4,757
like it is,1970,Drama,6.4,15
like it is,1998,"Drama,Romance,Sport",6.3,1822
like jazz 4g,2016,Comedy,4.5,64
like love,2020,Comedy,5.5,59
like rabbits,1982,Family,6.5,47
like stars on earth (taare zameen par),2007,Drama,10.0,2
like stone lions at the gateway into night,2012,Documentary,7.0,11
"like sunday, like rain",2014,"Drama,Music",6.9,5168
like water for chocolate (como agua para chocolate),1992,Drama,10.0,33
like water for chocolate (como agua para chocolate),1992,Fantasy,10.0,33
like water for chocolate (como agua para chocolate),1992,Romance,10.0,33
like wow!,1961,"Comedy,Fantasy",4.6,62
lila,2016,Horror,5.7,26
lila akác,1934,Comedy,6.9,123
lila lili,1999,Comedy,6.2,88
lilian's story,1996,Drama,6.2,332
lilies of the field,1924,Drama,7.0,90
lilies of the field,1929,"Drama,Musical,Romance",6.1,93
lilies of the field,1963,Drama,8.0,3
lilith,1964,Drama,6.8,3408
lilla jönssonligan och stjärnkuppen,2006,Family,2.8,512
lille fridolf blir morfar,1957,Comedy,5.7,93
lilli marlene,1950,"Drama,Musical,Mystery",5.0,158
lilting,2014,Drama,9.0,1
lily,2016,Drama,5.2,18
lily lane,2016,Drama,5.8,176
lily of the valley,2020,Drama,7.5,28
lima screams,2018,"Documentary,Music",7.2,6
limbo,2019,"Comedy,Drama,Horror",5.2,542
lime - a bit green,2001,"Drama,Family",4.6,173
lime kiln club field day,1913,Comedy,6.5,102
limelight,1952,Comedy,8.0,3
limelight,1952,Drama,8.0,3
limelight,1952,Romance,8.0,3
"limey, the",1999,Crime,7.0,14
"limey, the",1999,Drama,7.0,14
"limey, the",1999,Thriller,7.0,14
"limits of control, the",2009,Crime,5.0,2
"limits of control, the",2009,Drama,5.0,2
"limits of control, the",2009,Film-Noir,5.0,2
limp,1999,"Comedy,Romance",7.1,21
limp.,2013,"Horror,Romance",3.3,91
lina's adventures in movieland,2018,\N,7.4,9
lincoln,2012,Drama,9.0,4
lincoln,2012,War,9.0,4
"linda, be good",1947,Comedy,6.3,17
lindenberg! mach dein ding,2020,"Biography,Drama,History",6.5,1126
line 1,1988,Musical,6.7,229
"line king: the al hirschfeld story, the",1996,Documentary,8.0,1
lineman,2024,Comedy,6.3,60
linha de montagem,1982,Documentary,7.8,56
linkin park: conspiracy theory,2004,Documentary,8.7,20
lino tagliapietra: the making of a maestro,2020,Documentary,8.3,15
lion ark,2013,"Action,Adventure,Documentary",9.0,41
"lion in winter, the",1968,Drama,7.0,9
"lion king ii: simba's pride, the",1998,Adventure,6.0,2
"lion king ii: simba's pride, the",1998,Animation,6.0,2
"lion king ii: simba's pride, the",1998,Children,6.0,2
"lion king ii: simba's pride, the",1998,Musical,6.0,2
"lion king ii: simba's pride, the",1998,Romance,6.0,2
"lion king, the",1994,Adventure,6.0,172
"lion king, the",1994,Animation,6.0,172
"lion king, the",1994,Children,6.0,172
"lion king, the",1994,Drama,6.0,172
"lion king, the",1994,Musical,6.0,172
"lion king, the",1994,IMAX,6.0,172
lion of judah legacy,2024,Comedy,6.2,70
lion's den,2008,"Crime,Drama",7.0,3411
lionheart,1990,Action,1.0,1
lions of mesopotamia,2024,Documentary,7.5,13
lipps & mccain,1978,"Adult,Comedy,Western",5.1,32
lips and soul,2013,"Comedy,Romance",6.2,9
lips to lips,2000,"Comedy,Drama",7.4,22
lipstick,1946,Comedy,6.7,70
lipstick and blood,1984,"Crime,Drama,Horror",4.1,40
liquid dreams,1991,"Sci-Fi,Thriller",5.0,260
"liquor house comedy almost clean, vol. 1",2020,Comedy,9.4,10
lisa,1962,"Drama,History,Romance",6.7,483
lisa dagli occhi blu,1969,"Comedy,Musical",4.7,90
lisa und die säbelzahntiger,1996,"Drama,Family",6.3,19
lisa!,2018,Drama,6.3,24
lisbon beat,2019,"Documentary,Music",6.1,42
lise and andre,2000,"Comedy,Drama",7.0,54
liseli kizlar,1977,Drama,6.0,46
list of merite,1992,"Comedy,Family",4.4,152
listen,2020,Drama,7.0,2160
listen,2022,Drama,6.1,119
listen before you sing,2021,Drama,6.6,110
litan,1982,"Fantasy,Horror,Thriller",6.2,582
little alien,2009,"Biography,Documentary,Drama",7.1,31
little big horn,1951,Western,6.6,552
little big league,1994,Comedy,8.0,6
little big league,1994,Drama,8.0,6
little big soldier (da bing xiao jiang),2010,Action,7.0,1
little big soldier (da bing xiao jiang),2010,Adventure,7.0,1
little big soldier (da bing xiao jiang),2010,Comedy,7.0,1
little big soldier (da bing xiao jiang),2010,Drama,7.0,1
little big soldier (da bing xiao jiang),2010,War,7.0,1
little boy blue,1997,Drama,6.2,2310
little boy blue: tiny terrestrial,1991,"Family,Fantasy,Sci-Fi",5.7,26
little children,2006,Drama,8.0,4
little children,2006,Romance,8.0,4
little city,1997,"Comedy,Romance",5.8,1155
little darlings,1980,Drama,4.0,1
little devils: the birth,1993,"Comedy,Horror",3.4,306
little dieter needs to fly,1997,Documentary,10.0,1
little dorrit,1920,Drama,5.2,11
little england,1996,"Documentary,Drama",6.6,146
little fockers,2010,Comedy,2.0,6
"little foxes, the",1941,Drama,8.0,2
little friend,1934,Drama,6.7,88
little ghost grabbers,2012,Family,3.8,44
little ghostly adventures of tofu boy,2011,"Adventure,Animation,Comedy",4.9,53
little giant,1946,"Comedy,Romance",6.7,1459
little giants,1994,Children,7.0,4
little giants,1994,Comedy,7.0,4
little girl blue,2023,"Biography,Documentary,Drama",6.3,431
little girls blue,1978,"Adult,Drama",6.3,255
little harbour,2017,"Drama,Family",6.5,250
little heroes,2017,Animation,7.1,23
little heroes 3,2002,"Comedy,Family",3.1,73
little ida,1981,"Drama,War",6.7,148
little insects,2000,\N,5.2,53
little italy,2018,"Comedy,Romance",5.7,18844
little joe,2009,Documentary,8.4,54
little lizard - fortnite the movie,2018,Animation,7.0,75
little lord fauntleroy,1936,Drama,8.0,1
little lord fauntleroy,2003,Family,7.4,76
little man,2005,Documentary,6.7,221
little man,2006,Comedy,2.0,1
little mary sunshine,1916,Drama,5.9,62
"little mermaid, the",1989,Animation,6.0,67
"little mermaid, the",1989,Children,6.0,67
"little mermaid, the",1989,Comedy,6.0,67
"little mermaid, the",1989,Musical,6.0,67
"little mermaid, the",1989,Romance,6.0,67
little mickey grogan,1927,Comedy,7.2,7
little miss devil,1949,"Comedy,Fantasy,Musical",6.3,238
little miss marker,1934,"Adventure,Comedy,Drama",6.9,1491
little miss period,2019,"Comedy,Drama",6.0,153
little monster,2018,Horror,6.2,19
little monsters,1989,Comedy,6.0,2
little nemo: adventures in slumberland,1992,Adventure,5.0,1
little nemo: adventures in slumberland,1992,Animation,5.0,1
little nemo: adventures in slumberland,1992,Children,5.0,1
little nemo: adventures in slumberland,1992,Drama,5.0,1
little nemo: adventures in slumberland,1992,Fantasy,5.0,1
little nicky,2000,Comedy,3.0,24
little nina & the piano thieves,2023,"Adventure,Family,Music",5.3,23
little old new york,1940,"Biography,Comedy,Drama",6.4,275
little palestine: diary of a siege,2021,Documentary,7.6,323
"little princess, a",1995,Children,10.0,21
"little princess, a",1995,Drama,10.0,21
"little princess, the",1939,Children,8.0,2
"little princess, the",1939,Drama,8.0,2
"little rascals, the",1994,Children,6.0,16
"little rascals, the",1994,Comedy,6.0,16
little red riding-hood,1962,"Family,Fantasy",5.6,184
little savages,2016,"Adventure,Family,Mystery",5.1,385
little secret,2016,"Biography,Drama",6.7,1797
little sharks,1992,"Comedy,Romance",7.5,1527
little shop of horrors,1986,Comedy,6.0,39
little shop of horrors,1986,Horror,6.0,39
little shop of horrors,1986,Musical,6.0,39
little showoffs,1984,"Adult,Comedy",5.8,43
little sinner,1938,\N,7.7,8
little sister,2016,"Comedy,Drama",6.3,3896
little spirou,2017,"Comedy,Family",4.8,489
little tony,1998,"Comedy,Drama,Romance",6.9,1142
little tough guys in society,1938,Comedy,6.0,52
little town,2024,Family,6.8,11
"little vampire, the",2000,Adventure,6.0,1
"little vampire, the",2000,Children,6.0,1
little voice,1998,Comedy,10.0,7
little women,1933,Drama,7.6,8273
little women,1933,Romance,7.6,8273
little women,1949,Drama,7.0,49
little women,2019,"Drama,Romance",7.8,265225
liubi,2005,"Drama,Romance",5.5,129
live 2 tell: the lucas torres story,2011,"Biography,Crime,Documentary",8.7,8
live and let die,1973,Action,8.35,119270
live and let die,1973,Adventure,8.35,119270
live and let die,1973,Thriller,8.35,119270
live and let go: an american death,2002,Documentary,7.7,9
live east die young,2012,"Drama,Music",6.4,17
live flesh,1997,Drama,7.3,34672
live flesh (carne trémula),1997,Drama,9.0,4
live flesh (carne trémula),1997,Romance,9.0,4
live hard,2020,"Drama,Music",6.8,6
live now - pay later,1962,"Comedy,Drama",6.6,239
live nude girls,1995,Comedy,7.6,2074
live survival,2023,Horror,2.7,60
live wire,1992,Action,8.0,1
liverpool story,2024,Documentary,9.3,7
liverpool vs arsenal,2014,\N,7.0,7
"lives of others, the (das leben der anderen)",2006,Drama,8.0,34
"lives of others, the (das leben der anderen)",2006,Romance,8.0,34
"lives of others, the (das leben der anderen)",2006,Thriller,8.0,34
living & dying,2007,"Action,Crime,Thriller",3.9,2041
living by one's wealth,1959,Comedy,7.6,30
"living daylights, the",1987,Action,8.0,12
"living daylights, the",1987,Adventure,8.0,12
"living daylights, the",1987,Thriller,8.0,12
living downstream,2010,Documentary,6.4,33
living goddess,2008,Documentary,6.8,50
living in bondage: breaking free,2019,"Drama,Fantasy",5.1,185
living in oblivion,1995,Comedy,10.0,13
living in paradise,1998,"Drama,History,War",6.5,159
living large,2024,"Animation,Comedy,Family",7.7,104
living on,1977,Documentary,6.9,36
living out loud,1998,Comedy,7.25,5142
living out loud,1998,Drama,7.25,5142
living out loud,1998,Romance,7.25,5142
living skin,2010,Documentary,8.0,35
living the fantasy,2015,"Documentary,Sport",7.2,18
living together,2010,"Drama,Romance",5.7,59
living your life,2022,"Comedy,Musical",4.6,5
liza's tale,2019,Drama,7.2,37
"liza, liza, skies are grey",2015,Drama,6.5,130
lizard boy,2011,"Action,Comedy,Horror",2.8,154
ljuva ungdom,2010,Drama,8.2,14
llamando a un ángel,2008,"Comedy,Romance",5.3,222
llegar a más,1963,Drama,6.9,38
llegaron los franceses,1959,\N,4.9,12
lluvia de luna,2011,Drama,4.7,33
lo,2009,"Comedy,Fantasy,Horror",6.4,2907
lo azul del cielo,2012,"Drama,Romance,Thriller",6.8,69
lo mejor de teresa,1976,Drama,6.8,43
lo que cuesta vivir...,1967,"Comedy,Musical",5.4,11
lo smemorato,1936,Comedy,5.9,16
lo smemorato di collegno,1962,Comedy,6.6,284
lo vedi come sei... lo vedi come sei?,1939,Comedy,6.7,31
loach is fish too,2005,"Drama,Romance",6.3,43
loafer,1973,"Romance,Thriller",6.6,228
lobhi papi,1990,Comedy,9.2,12
lobos,2007,Drama,4.6,56
lobos sucios,2015,"Drama,Thriller",5.7,244
local hero,1983,Comedy,6.0,9
local kung fu,2013,"Action,Comedy",8.4,364
local kung fu 2,2017,"Action,Comedy",7.7,105
loch ness monster of seattle,2022,Mystery,5.2,23
lock destination,2010,"Action,Drama",4.0,56
"lock, stock & two smoking barrels",1998,Comedy,10.0,67
"lock, stock & two smoking barrels",1998,Crime,10.0,67
"lock, stock & two smoking barrels",1998,Thriller,10.0,67
lockdown tower,2022,"Drama,Fantasy,Horror",4.7,1118
locke,2013,Drama,9.0,3
locked alone,2018,"Crime,Drama,Horror",3.2,45
locked in a garage band,2012,Comedy,6.7,36
locked in a loveshack,2021,Comedy,5.0,57
locked inside,2020,Horror,4.2,54
locked out,2006,Comedy,6.2,2279
locker,2024,Drama,9.1,23
lockout,2012,Action,6.0,3
lockout,2012,Sci-Fi,6.0,3
lockout,2012,Thriller,6.0,3
loco fever,2001,"Comedy,Drama,Romance",6.6,405
locos de verano,1942,Comedy,5.8,8
locura al aire,2018,Documentary,4.5,6
locura pasional,1956,Drama,5.4,27
locusts,1984,\N,4.4,13
"lodger: a story of the london fog, the",1927,Crime,6.0,3
"lodger: a story of the london fog, the",1927,Drama,6.0,3
"lodger: a story of the london fog, the",1927,Thriller,6.0,3
lodos,2009,"Crime,Drama",5.8,52
loev,2015,"Crime,Drama",5.9,2877
logan lucky,2017,Comedy,9.0,1
logan's run,1976,Action,6.4,63133
logan's run,1976,Adventure,6.4,63133
logan's run,1976,Sci-Fi,6.4,63133
logic on fire,2015,Documentary,8.8,35
logik des gefühls,1982,Drama,7.0,14
lohn deiner angst,2006,Thriller,5.8,19
lois,1999,\N,8.0,9
lojzicka,1936,Comedy,3.6,13
lokacija,2014,Documentary,2.2,23
lokmanya ek yugpurush,2015,History,8.2,815
loku duwa,1994,Drama,5.9,24
lol,2012,Comedy,7.0,1
lol,2012,Drama,7.0,1
lol,2012,Romance,7.0,1
lol & the rise of evil,2020,"Adventure,Comedy,Horror",5.6,16
lola,1986,"Drama,Thriller",5.6,269
lola indigo. la niña,2022,Documentary,7.0,35
lola montès,1955,Drama,7.0,1
lola pater,2017,Drama,6.4,493
lola torbellino,1956,"Comedy,Drama,Music",5.8,17
lola versus,2012,Comedy,3.0,1
lola versus,2012,Romance,3.0,1
lolita,1962,Drama,6.75,112073
lolita,1962,Romance,6.75,112073
lolita prête à tout,1978,Adult,5.6,10
lollipop,1972,Drama,3.8,9
lollipop,2016,"Crime,Drama,Mystery",4.3,220
lolo,2012,Documentary,7.6,33
london after midnight,1927,"Horror,Mystery,Thriller",6.7,1521
london clouds,1970,\N,4.0,6
london has fallen,2016,Action,7.0,2
london has fallen,2016,Crime,7.0,2
london has fallen,2016,Thriller,7.0,2
london town,2016,Drama,5.0,1
"lone ranger, the",2013,Action,8.0,7
"lone ranger, the",2013,Adventure,8.0,7
"lone ranger, the",2013,Western,8.0,7
"lone ranger, the",2013,IMAX,8.0,7
lone star,1996,Drama,7.7,34049
lone star,1996,Mystery,7.7,34049
lone star,1996,Western,7.7,34049
lone star deception,2019,Drama,5.0,43
lone texan,1959,"Drama,Western",6.6,46
lone wolf and cub: sword of vengeance,1972,"Action,Adventure",7.7,9241
lonely are the brave,1962,Drama,7.75,10469
lonely are the brave,1962,Western,7.75,10469
lonely castle in the mirror,2022,"Adventure,Animation,Drama",6.9,1426
lonely eighteen,2023,Drama,5.0,18
lonely is the night,1990,Adult,6.4,138
lonely street,2008,"Comedy,Crime,Thriller",5.1,583
lonely u,2012,Comedy,6.3,49
loners,2018,"Drama,Thriller",6.0,20
loners,2019,Comedy,5.5,262
lonesome,2022,Drama,6.4,1355
lonesome dove,1989,Adventure,8.0,2
lonesome dove,1989,Drama,8.0,2
lonesome dove,1989,Western,8.0,2
long arm of the law: part 3,1989,"Action,Crime,Romance",6.0,215
long day's journey into night,2025,Drama,9.0,44
long forgotten fields,2016,"Drama,War",6.0,104
"long good friday, the",1980,Drama,7.0,1
"long good friday, the",1980,Thriller,7.0,1
"long goodbye, the",1973,Crime,10.0,3
"long goodbye, the",1973,Film-Noir,10.0,3
"long kiss goodnight, the",1996,Action,6.0,33
"long kiss goodnight, the",1996,Drama,6.0,33
"long kiss goodnight, the",1996,Thriller,6.0,33
long legged girls,2004,"Drama,Romance",6.5,35
long live the king,1923,Drama,7.9,26
long live the ladies,1944,"Comedy,Romance",7.0,37
long live the spirit (of the million man march),2009,Documentary,6.5,19
long night's journey into day,2000,Documentary,8.0,1
long time dead,2002,"Horror,Thriller",4.7,6167
"long time no see, wuhan",2020,Documentary,7.0,15
long time since,1998,"Crime,Mystery",4.7,139
long vacations of 36,1976,"Drama,History",6.3,190
long way from home,2000,"Comedy,Horror",4.0,8
"long, hot summer, the",1958,Drama,8.0,1
"longest yard, the",2005,Comedy,6.0,14
"longest yard, the",2005,Drama,6.0,14
longing for an island,2021,Documentary,6.2,6
look at me: xxxtentacion,2022,"Documentary,Music",7.5,1998
look at these young people!,1969,"Comedy,Drama,History",8.4,150
look ba teaw la sud,1993,"Comedy,Drama",7.9,19
look for the silver lining,1949,"Biography,Drama,Musical",6.2,468
look to the light,2024,Drama,3.3,205
look who's talking now,1993,Children,7.0,6
look who's talking now,1993,Comedy,7.0,6
look who's talking now,1993,Romance,7.0,6
look-out sister,1947,"Music,Western",6.0,66
looker,1981,Drama,9.0,1
looker,1981,Horror,9.0,1
looker,1981,Sci-Fi,9.0,1
looker,1981,Thriller,9.0,1
looking for comedy in the muslim world,2005,Comedy,7.0,1
looking for eric,2009,"Comedy,Drama,Fantasy",7.1,18323
looking for her,2015,Drama,6.5,125
looking for mr. goodsex,1985,"Adult,Drama",5.7,39
looking for richard,1996,Documentary,7.0,5
looking for richard,1996,Drama,7.0,5
looking for trouble,1934,"Comedy,Crime,Drama",6.2,213
"lookout, the",2007,Crime,4.0,6
"lookout, the",2007,Drama,4.0,6
"lookout, the",2007,Thriller,4.0,6
loop,2016,"Crime,Sci-Fi,Thriller",6.4,2652
looper,2012,Action,6.0,32
looper,2012,Crime,6.0,32
looper,2012,Sci-Fi,6.0,32
